Unnamed: 0,wsi_id,wsi_name,genotype,x_tile_coord,y_tile_coord,file,batch,animal_id,dissected_region,is_CBTP_old,unique_wsi,connected_component
118,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,27,19,Eran Hodis 2020-09-15-012_27_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
119,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,9,Eran Hodis 2020-09-15-012_42_9_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
120,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,10,20,Eran Hodis 2020-09-15-012_10_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
121,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,31,1,Eran Hodis 2020-09-15-012_31_1_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
122,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,17,Eran Hodis 2020-09-15-012_42_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
123,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,8,19,Eran Hodis 2020-09-15-012_8_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
124,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,13,23,Eran Hodis 2020-09-15-012_13_23_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
125,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,28,5,Eran Hodis 2020-09-15-012_28_5_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
126,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,21,2,Eran Hodis 2020-09-15-012_21_2_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,4
127,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,27,22,Eran Hodis 2020-09-15-012_27_22_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
128,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,41,4,Eran Hodis 2020-09-15-012_41_4_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
129,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,19,Eran Hodis 2020-09-15-012_42_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
130,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,39,17,Eran Hodis 2020-09-15-012_39_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
131,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,4,21,Eran Hodis 2020-09-15-012_4_21_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
132,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,43,3,Eran Hodis 2020-09-15-012_43_3_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
133,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,26,6,Eran Hodis 2020-09-15-012_26_6_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
134,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,28,2,Eran Hodis 2020-09-15-012_28_2_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
135,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,12,Eran Hodis 2020-09-15-012_42_12_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
136,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,4,22,Eran Hodis 2020-09-15-012_4_22_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
137,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,10,23,Eran Hodis 2020-09-15-012_10_23_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
138,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,12,15,Eran Hodis 2020-09-15-012_12_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
139,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,8,Eran Hodis 2020-09-15-012_42_8_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
140,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,37,3,Eran Hodis 2020-09-15-012_37_3_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
141,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,3,12,Eran Hodis 2020-09-15-012_3_12_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
142,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,23,23,Eran Hodis 2020-09-15-012_23_23_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
143,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,44,15,Eran Hodis 2020-09-15-012_44_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
144,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,35,11,Eran Hodis 2020-09-15-012_35_11_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
145,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,47,18,Eran Hodis 2020-09-15-012_47_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
146,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,10,25,Eran Hodis 2020-09-15-012_10_25_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
147,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,8,17,Eran Hodis 2020-09-15-012_8_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
148,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,9,16,Eran Hodis 2020-09-15-012_9_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
149,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,10,18,Eran Hodis 2020-09-15-012_10_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
150,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,13,16,Eran Hodis 2020-09-15-012_13_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
151,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,7,19,Eran Hodis 2020-09-15-012_7_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
152,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,40,14,Eran Hodis 2020-09-15-012_40_14_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
153,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,36,16,Eran Hodis 2020-09-15-012_36_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
154,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,40,20,Eran Hodis 2020-09-15-012_40_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
155,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,3,15,Eran Hodis 2020-09-15-012_3_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
156,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,12,16,Eran Hodis 2020-09-15-012_12_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
157,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,44,4,Eran Hodis 2020-09-15-012_44_4_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
158,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,7,15,Eran Hodis 2020-09-15-012_7_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
159,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,8,14,Eran Hodis 2020-09-15-012_8_14_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
160,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,27,16,Eran Hodis 2020-09-15-012_27_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
161,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,38,15,Eran Hodis 2020-09-15-012_38_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
162,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,7,Eran Hodis 2020-09-15-012_42_7_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
163,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,7,17,Eran Hodis 2020-09-15-012_7_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
164,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,41,1,Eran Hodis 2020-09-15-012_41_1_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
165,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,39,16,Eran Hodis 2020-09-15-012_39_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
166,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,11,19,Eran Hodis 2020-09-15-012_11_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
167,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,37,19,Eran Hodis 2020-09-15-012_37_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
168,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,40,10,Eran Hodis 2020-09-15-012_40_10_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
169,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,4,13,Eran Hodis 2020-09-15-012_4_13_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
170,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,43,18,Eran Hodis 2020-09-15-012_43_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
171,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,47,17,Eran Hodis 2020-09-15-012_47_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
172,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,2,15,Eran Hodis 2020-09-15-012_2_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
173,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,8,15,Eran Hodis 2020-09-15-012_8_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
174,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,5,23,Eran Hodis 2020-09-15-012_5_23_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
175,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,43,21,Eran Hodis 2020-09-15-012_43_21_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
176,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,14,23,Eran Hodis 2020-09-15-012_14_23_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
177,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,33,11,Eran Hodis 2020-09-15-012_33_11_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
178,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,35,6,Eran Hodis 2020-09-15-012_35_6_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
179,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,13,20,Eran Hodis 2020-09-15-012_13_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
180,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,22,22,Eran Hodis 2020-09-15-012_22_22_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
181,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,28,18,Eran Hodis 2020-09-15-012_28_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
182,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,10,16,Eran Hodis 2020-09-15-012_10_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
183,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,9,15,Eran Hodis 2020-09-15-012_9_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
184,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,7,11,Eran Hodis 2020-09-15-012_7_11_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
185,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,41,10,Eran Hodis 2020-09-15-012_41_10_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
186,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,13,3,Eran Hodis 2020-09-15-012_13_3_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,3
187,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,13,2,Eran Hodis 2020-09-15-012_13_2_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,3
188,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,7,20,Eran Hodis 2020-09-15-012_7_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
189,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,33,6,Eran Hodis 2020-09-15-012_33_6_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
190,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,33,9,Eran Hodis 2020-09-15-012_33_9_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
191,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,9,18,Eran Hodis 2020-09-15-012_9_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
192,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,34,15,Eran Hodis 2020-09-15-012_34_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
193,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,26,11,Eran Hodis 2020-09-15-012_26_11_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,5
194,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,36,13,Eran Hodis 2020-09-15-012_36_13_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
195,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,38,12,Eran Hodis 2020-09-15-012_38_12_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
196,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,13,24,Eran Hodis 2020-09-15-012_13_24_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
197,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,23,19,Eran Hodis 2020-09-15-012_23_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
198,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,2,19,Eran Hodis 2020-09-15-012_2_19_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
199,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,37,8,Eran Hodis 2020-09-15-012_37_8_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
200,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,30,2,Eran Hodis 2020-09-15-012_30_2_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
201,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,5,16,Eran Hodis 2020-09-15-012_5_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
202,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,43,6,Eran Hodis 2020-09-15-012_43_6_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
203,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,25,20,Eran Hodis 2020-09-15-012_25_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
204,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,35,8,Eran Hodis 2020-09-15-012_35_8_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
205,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,33,12,Eran Hodis 2020-09-15-012_33_12_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
206,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,12,17,Eran Hodis 2020-09-15-012_12_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
207,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,40,16,Eran Hodis 2020-09-15-012_40_16_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
208,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,3,21,Eran Hodis 2020-09-15-012_3_21_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
209,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,26,10,Eran Hodis 2020-09-15-012_26_10_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,5
210,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,25,18,Eran Hodis 2020-09-15-012_25_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
211,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,30,1,Eran Hodis 2020-09-15-012_30_1_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
212,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,18,Eran Hodis 2020-09-15-012_42_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
213,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,40,11,Eran Hodis 2020-09-15-012_40_11_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
214,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,25,24,Eran Hodis 2020-09-15-012_25_24_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
215,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,6,20,Eran Hodis 2020-09-15-012_6_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
216,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,42,13,Eran Hodis 2020-09-15-012_42_13_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
217,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,39,14,Eran Hodis 2020-09-15-012_39_14_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
218,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,40,9,Eran Hodis 2020-09-15-012_40_9_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
219,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,29,17,Eran Hodis 2020-09-15-012_29_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
220,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,21,3,Eran Hodis 2020-09-15-012_21_3_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,4
221,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,28,4,Eran Hodis 2020-09-15-012_28_4_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
222,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,34,10,Eran Hodis 2020-09-15-012_34_10_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
223,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,37,7,Eran Hodis 2020-09-15-012_37_7_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
224,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,41,18,Eran Hodis 2020-09-15-012_41_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
225,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,24,20,Eran Hodis 2020-09-15-012_24_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
226,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,6,18,Eran Hodis 2020-09-15-012_6_18_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
227,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,11,12,Eran Hodis 2020-09-15-012_11_12_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
228,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,46,15,Eran Hodis 2020-09-15-012_46_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
229,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,28,3,Eran Hodis 2020-09-15-012_28_3_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,1
230,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,38,6,Eran Hodis 2020-09-15-012_38_6_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
231,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,35,13,Eran Hodis 2020-09-15-012_35_13_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
232,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,32,17,Eran Hodis 2020-09-15-012_32_17_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
233,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,43,20,Eran Hodis 2020-09-15-012_43_20_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,2
234,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,5,15,Eran Hodis 2020-09-15-012_5_15_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,6
235,Eran Hodis 2020-09-15-012_Multiple,Eran Hodis 2020-09-15-012.svs,Multiple,26,24,Eran Hodis 2020-09-15-012_26_24_Multiple.png,L41,multiple,TMA01,False,Eran Hodis 2020-09-15-012.svs,7
